Image,F1,Jaccard,Recall,Precision
1390.png,0.9288281811646298,0.8671140939597315,0.8694481830417228,0.9969135802469136
754.png,0.643716300290336,0.4746177370030581,0.476365868631062,0.9923273657289002
117.png,0.5554965480616038,0.3845588235294118,0.39817282070803195,0.9183494293239683
941.png,0.8775167785234899,0.7817638266068759,0.8909710391822828,0.8644628099173554
347.png,0.9572719802793754,0.9180457052797478,0.9334935897435898,0.9822934232715008
247.png,0.9272943980929679,0.8644444444444445,0.970074812967581,0.8881278538812786
837.png,0.0,0.0,0.0,0.0
1225.png,0.781651376146789,0.641566265060241,0.678343949044586,0.922077922077922
1428.png,0.9665587918015102,0.9352818371607515,0.9451476793248945,0.9889624724061811
2926.png,0.18274111675126906,0.1005586592178771,0.1005586592178771,1.0
1774.png,0.8433591423466349,0.729145211122554,0.965893587994543,0.7484143763213531
2107.png,0.8882575757575757,0.7989778534923339,0.85662100456621,0.9223205506391348
552.png,0.9216867469879518,0.8547486033519553,0.9483471074380165,0.896484375
925.png,0.954369682907966,0.9127218934911243,0.9434250764525994,0.9655712050078247
284.png,0.0,0.0,0.0,0.0
2780.png,0.0,0.0,0.0,0.0
860.png,0.9034141388501078,0.8238425925925926,0.841371158392435,0.9753357084132639
375.png,0.9760731878958481,0.9532646048109966,0.9903605855051767,0.9621921609434617
834.png,0.87984934086629,0.7854741089441829,0.8342857142857143,0.9306772908366534
2642.png,0.0,0.0,0.0,0.0
